"PVWatts Hourly PV Performance Data"
"Requested Location","fairhope, AL"
"Solar Resource Data Location","NSRDB Lat/Lng: 30.53, -87.90"
"Latitude (degrees)", 30.53
"Longitude (degrees)", -87.90
"Elevation (m)","25.533332824707"
"DC System Size (kW)","1034"
"Module Type","Thin Film"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"6","11","4","0","0","25","1.1","0.08","0","25","0","0"
"6","11","5","0","19","25","0.8","0.08","17.573","25.572","13172.624","8607.542"
"6","11","6","0","78","26","0.6","0.08","72.047","28.505","59354.904","53153.4"
"6","11","7","27","197","27","0.6","0.08","194.064","33.729","160934.158","151133.297"
"6","11","8","12","228","27","0.5","0.08","219.603","34.813","179968.206","169492.893"
"6","11","9","45","360","28","0.3","0.08","376.619","42.202","303042.128","288205.817"
"6","11","10","374","416","29","0.2","0.08","749.81","58.209","577531.28","552968.727"
"6","11","11","464","426","29","0.6","0.08","873.038","59.163","669585.508","641761.108"
"6","11","12","498","409","29","1.2","0.08","885.154","55.157","689709.423","661171.952"
"6","11","13","405","388","29","1.6","0.08","743.5","49.043","593413.544","568288.219"
"6","11","14","403","331","28","1.8","0.08","631.613","44.334","515338.915","492980.084"
"6","11","15","493","219","28","1.8","0.08","504.399","41.083","420247.987","401258.606"
"6","11","16","105","198","28","1.7","0.08","222.623","33.888","185142.327","174483.675"
"6","11","17","82","102","27","1.6","0.08","103.351","29.773","82309.865","75294.976"
"6","11","18","0","19","26","1.5","0.08","17.596","26.423","8691.48","4285.183"
"6","11","19","0","0","26","1.7","0.08","0","26","0","0"
"6","11","20","0","0","25","1.8","0.08","0","25","0","0"
"6","11","21","0","0","25","2","0.08","0","25","0","0"
"6","11","22","0","0","25","2.1","0.08","0","25","0","0"
"6","11","23","0","0","25","2.2","0.08","0","25","0","0"
"6","12","0","0","0","25","2.2","0.08","0","25","0","0"
"6","12","1","0","0","25","2.1","0.08","0","25","0","0"
"6","12","2","0","0","25","1.8","0.08","0","25","0","0"
"6","12","3","0","0","26","1.4","0.08","0","26","0","0"
"6","12","4","0","0","26","1","0.08","0","26","0","0"
"6","12","5","244","41","26","0.7","0.08","30.491","27.02","23292.938","18369.253"
"6","12","6","530","82","27","0.8","0.08","192.798","33.139","142374.789","133231.561"
"6","12","7","679","105","28","1.2","0.08","406.193","40.054","337366.862","321314.289"
"6","12","8","762","120","29","1.6","0.08","614.741","45.658","506526.095","484479.538"
"6","12","9","492","315","30","2","0.08","706.926","47.541","570566.463","546250.701"
"6","12","10","467","387","30","2.4","0.08","811.268","48.595","648560.277","621480.884"
"6","12","11","521","403","30","2.8","0.08","906.609","49.325","721477.27","691814.138"
"6","12","12","855","134","30","3.1","0.08","956.289","49.412","766641.633","735378.148"
"6","12","13","498","364","30","3.3","0.08","804.247","45.782","650564.226","623413.825"
"6","12","14","3","165","29","3.4","0.08","155.953","32.006","126692.247","118104.713"
"6","12","15","395","255","28","3.3","0.08","477.272","37.398","401510.408","383184.974"
"6","12","16","347","174","27","3","0.08","295.619","33.098","246880.003","234033.739"
"6","12","17","162","102","27","2.7","0.08","116.138","29.487","89943.968","82658.572"
"6","12","18","127","24","26","2.4","0.08","18.257","26.37","9392.538","4961.4"
"6","12","19","0","0","26","2.2","0.08","0","26","0","0"
"6","12","20","0","0","25","2.1","0.08","0","25","0","0"
"6","12","21","0","0","25","1.9","0.08","0","25","0","0"
"6","12","22","0","0","25","1.9","0.08","0","25","0","0"
"6","12","23","0","0","25","1.9","0.08","0","25","0","0"
"6","13","0","0","0","25","1.9","0.08","0","25","0","0"
"6","13","1","0","0","25","1.8","0.08","0","25","0","0"
"6","13","2","0","0","25","1.7","0.08","0","25","0","0"
"6","13","3","0","0","25","1.6","0.08","0","25","0","0"
"6","13","4","0","0","25","1.4","0.08","0","25","0","0"
"6","13","5","297","37","26","1.2","0.08","27.59","26.812","20994.627","16152.38"
"6","13","6","584","70","27","1.1","0.08","193.406","32.679","141079.609","131982.274"
"6","13","7","724","87","28","0.9","0.08","409.89","41.113","339206.962","323089.187"
"6","13","8","521","229","28","1","0.08","559.399","45.443","458368.391","438028.253"
"6","13","9","0","87","29","1.2","0.08","80.971","31.388","64101.272","57731.585"
"6","13","10","4","162","29","1.5","0.08","154.954","33.257","124385.63","115879.829"
"6","13","11","25","377","29","1.8","0.08","384.411","38.889","310583.856","295480.311"
"6","13","12","454","419","29","2.1","0.08","851.884","49.676","676751.615","648673.291"
"6","13","13","404","388","29","2.2","0.08","742.617","46.683","597711.573","572433.951"
"6","13","14","46","344","29","2.3","0.08","359.543","37.389","294635.837","280097.394"
"6","13","15","0","63","28","2.2","0.08","58.493","29.394","46585.388","40836.359"
"6","13","16","52","189","27","2.1","0.08","193.622","31.717","161887.585","152052.94"
"6","13","17","487","69","26","1.9","0.08","138.169","29.326","94779.559","87322.819"
"6","13","18","142","24","26","1.6","0.08","18.234","26.441","9691.405","5249.676"
"6","13","19","0","0","25","1.4","0.08","0","25","0","0"
"6","13","20","0","0","25","1.3","0.08","0","25","0","0"
"6","13","21","0","0","25","1.2","0.08","0","25","0","0"
"6","13","22","0","0","25","1.1","0.08","0","25","0","0"
"6","13","23","0","0","25","1","0.08","0","25","0","0"
"6","14","0","0","0","25","0.9","0.08","0","25","0","0"
"6","14","1","0","0","25","0.8","0.08","0","25","0","0"
"6","14","2","0","0","25","0.7","0.08","0","25","0","0"
"6","14","3","0","0","25","0.7","0.08","0","25","0","0"
"6","14","4","0","0","25","0.7","0.08","0","25","0","0"
"6","14","5","250","40","26","0.5","0.08","29.715","27.052","22658.547","17757.341"
"6","14","6","56","125","27","0.6","0.08","125.255","31.334","102271.902","94549.678"
"6","14","7","236","220","28","0.8","0.08","310.111","38.181","257036.784","243830.625"
"6","14","8","570","212","28","0.9","0.08","574.768","46.394","470001.571","449249.223"
"6","14","9","469","321","29","1","0.08","693.193","50.562","553125.962","529428.187"
"6","14","10","453","388","29","1.1","0.08","798.727","53.195","627861.51","601515.556"
"6","14","11","20","348","29","1.2","0.08","346.504","39.205","278866.493","264886.82"
"6","14","12","10","208","29","1.5","0.08","204.366","34.613","164617.945","154686.553"
"6","14","13","242","450","29","1.6","0.08","653.176","46.59","523381.017","500737.223"
"6","14","14","357","352","29","1.7","0.08","613.294","45.197","498101.496","476353.456"
"6","14","15","574","191","29","1.7","0.08","529.167","43.026","438852.144","419203.544"
"6","14","16","68","194","29","1.7","0.08","204.376","34.407","169403.723","159302.752"
"6","14","17","7","94","28","1.6","0.08","86.485","30.342","70940.294","64328.274"
"6","14","18","0","15","26","1.6","0.08","13.877","26.339","7491.216","3127.449"
"6","14","19","0","0","26","1.7","0.08","0","26","0","0"
"6","14","20","0","0","26","1.7","0.08","0","26","0","0"
"6","14","21","0","0","25","1.6","0.08","0","25","0","0"
"6","14","22","0","0","25","1.5","0.08","0","25","0","0"
"6","14","23","0","0","25","1.5","0.08","0","25","0","0"
"6","15","0","0","0","24","1.5","0.08","0","24","0","0"
"6","15","1","0","0","24","1.5","0.08","0","24","0","0"
"6","15","2","0","0","24","1.5","0.08","0","24","0","0"
"6","15","3","0","0","24","1.6","0.08","0","24","0","0"
"6","15","4","0","0","24","1.8","0.08","0","24","0","0"
"6","15","5","227","39","24","2","0.08","28.935","24.713","22244.479","17357.945"
"6","15","6","150","128","24","2.2","0.08","148.101","27.507","120223.372","111865.056"
"6","15","7","182","225","26","2.1","0.08","289.338","33.049","243730.146","230995.494"
"6","15","8","107","321","27","1.9","0.08","369.139","36.345","306614.428","291651.536"
"6","15","9","79","392","28","1.6","0.08","434.176","39.69","354157.06","337509.543"
"6","15","10","445","390","29","1.1","0.08","792.981","53.02","623655.046","597458.144"
"6","15","11","189","502","29","0.5","0.08","669.761","52.773","522312.821","499706.878"
"6","15","12","249","488","30","0.4","0.08","716.66","56.212","553143.677","529445.273"
"6","15","13","368","408","30","1","0.08","726","52.546","571510.914","547161.686"
"6","15","14","389","339","30","1.5","0.08","625.831","47.275","504995.956","483003.618"
"6","15","15","694","138","29","1.9","0.08","551.371","43.02","458777.201","438422.577"
"6","15","16","583","120","29","2","0.08","341.5","37.46","280535.505","266496.693"
"6","15","17","388","89","28","1.8","0.08","140.132","31.494","100093.691","92448.65"
"6","15","18","78","26","27","1.5","0.08","21.089","27.531","11835.134","7317.445"
"6","15","19","0","0","26","1.2","0.08","0","26","0","0"
"6","15","20","0","0","25","1.1","0.08","0","25","0","0"
"6","15","21","0","0","25","1.1","0.08","0","25","0","0"
"6","15","22","0","0","25","1.2","0.08","0","25","0","0"
"6","15","23","0","0","24","1.3","0.08","0","24","0","0"
"6","16","0","0","0","24","1.4","0.08","0","24","0","0"
"6","16","1","0","0","24","1.4","0.08","0","24","0","0"
"6","16","2","0","0","24","1.6","0.08","0","24","0","0"
"6","16","3","0","0","24","1.7","0.08","0","24","0","0"
"6","16","4","0","0","24","1.8","0.08","0","24","0","0"
"6","16","5","237","42","25","1.9","0.08","31.324","25.788","24049.152","19098.671"
"6","16","6","532","84","26","1.9","0.08","193.335","30.755","143792.576","134599.109"
"6","16","7","688","106","27","1.8","0.08","408.931","37.597","342390.642","326160.057"
"6","16","8","774","120","29","1.4","0.08","620.204","46.581","509455.604","487305.242"
"6","16","9","819","132","30","0.9","0.08","792.35","55.335","626232.14","599943.922"
"6","16","10","499","380","31","0.5","0.08","832.952","60.637","637356.058","610673.675"
"6","16","11","533","397","31","0.8","0.08","911.807","60.828","695714.025","666963.787"
"6","16","12","392","429","32","1.6","0.08","797.837","53.49","624504.611","598277.606"
"6","16","13","839","138","32","2.2","0.08","888.091","53.196","704490.019","675428.813"
"6","16","14","800","134","31","2.5","0.08","752.364","47.989","611592.098","585822.635"
"6","16","15","724","131","31","2.8","0.08","563.112","43.075","468762.924","448054.466"
"6","16","16","317","182","30","2.9","0.08","292.241","36.133","241677.8","229015.871"
"6","16","17","122","105","29","2.9","0.08","112.879","31.346","88305.354","81078.02"
"6","16","18","0","23","27","2.9","0.1","21.039","27.406","12061.001","7535.308"
"6","16","19","0","0","26","2.9","0.1","0","26","0","0"
"6","16","20","0","0","26","2.8","0.1","0","26","0","0"
"6","16","21","0","0","26","2.6","0.1","0","26","0","0"
"6","16","22","0","0","26","2.4","0.1","0","26","0","0"
"6","16","23","0","0","26","2.3","0.1","0","26","0","0"
"6","17","0","0","0","25","2.3","0.1","0","25","0","0"
"6","17","1","0","0","25","2.4","0.1","0","25","0","0"
"6","17","2","0","0","25","2.4","0.1","0","25","0","0"
"6","17","3","0","0","25","2.3","0.1","0","25","0","0"
"6","17","4","0","0","25","2.3","0.1","0","25","0","0"
"6","17","5","241","41","26","2.3","0.1","30.562","26.71","23332.258","18407.179"
"6","17","6","533","83","27","2.3","0.1","192.253","31.365","142409.373","133264.919"
"6","17","7","686","105","29","2","0.1","406.686","39.112","338532.889","322438.999"
"6","17","8","771","119","30","1.5","0.1","616.973","47.095","505797.883","483777.129"
"6","17","9","818","130","31","1.1","0.1","789.483","54.994","624714.985","598480.526"
"6","17","10","842","138","32","1.1","0.1","909.663","59.614","703864.111","674825.084"
"6","17","11","848","145","33","1.4","0.1","966.047","60.284","743615.879","713168.288"
"6","17","12","454","422","33","1.8","0.1","854.862","55.059","665792.354","638102.36"
"6","17","13","509","363","32","2.1","0.1","813.883","51.773","644303.105","617374.56"
"6","17","14","0","132","32","2.3","0.1","122.928","34.866","97832.015","90267.114"
"6","17","15","0","69","31","2.4","0.1","64.107","32.47","50615.552","44723.718"
"6","17","16","0","36","31","2.3","0.1","33.369","31.782","26002.894","20983.185"
"6","17","17","0","10","30","2.2","0.1","9.246","30.221","6869.799","2528.051"
"6","17","18","0","1","28","2","0.1","0.923","28.021","0","0"
"6","17","19","0","0","27","1.9","0.1","0","27","0","0"
"6","17","20","0","0","27","1.7","0.1","0","27","0","0"
"6","17","21","0","0","26","1.6","0.1","0","26","0","0"
"6","17","22","0","0","26","1.8","0.1","0","26","0","0"
"6","17","23","0","0","25","2","0.1","0","25","0","0"
"6","18","0","0","0","25","2.2","0.1","0","25","0","0"
"6","18","1","0","0","25","2.4","0.1","0","25","0","0"
"6","18","2","0","0","24","2.5","0.1","0","24","0","0"
"6","18","3","0","0","24","2.6","0.1","0","24","0","0"
"6","18","4","0","0","24","2.9","0.1","0","24","0","0"
"6","18","5","24","41","24","3.3","0.1","35.904","24.7","27825.026","22740.751"
"6","18","6","0","101","25","3.4","0.1","92.522","26.796","77490.671","70646.544"
"6","18","7","151","226","26","3.2","0.1","276.037","31.52","233388.142","221019.948"
"6","18","8","297","305","28","2.7","0.1","481.239","38.47","401116.404","382804.931"
"6","18","9","758","167","29","2","0.1","778.886","48.354","630569.77","604127.852"
"6","18","10","803","168","30","1.4","0.1","907.064","55.626","711666.616","682351.115"
"6","18","11","828","165","31","1.1","0.1","971.912","60.483","747041.66","716472.68"
"6","18","12","813","175","31","0.9","0.1","961.077","61.672","735488.458","705328.854"
"6","18","13","806","164","31","0.7","0.1","888.574","60.937","684227.408","655884.187"
"6","18","14","780","151","31","0.7","0.1","754.357","56.45","594109.466","568959.482"
"6","18","15","731","132","31","0.8","0.1","569.482","49.739","462771.747","442275.58"
"6","18","16","644","109","30","0.8","0.1","356.806","41.673","288910.042","274574.487"
"6","18","17","481","77","29","0.6","0.1","146.866","33.859","101004.723","93327.4"
"6","18","18","148","26","27","0.8","0.1","19.755","27.602","11665.858","7154.167"
"6","18","19","0","0","26","1.4","0.1","0","26","0","0"
"6","18","20","0","0","25","2.1","0.1","0","25","0","0"
"6","18","21","0","0","24","2.7","0.1","0","24","0","0"
"6","18","22","0","0","23","3.1","0.1","0","23","0","0"
"6","18","23","0","0","22","3.3","0.1","0","22","0","0"
"6","19","0","0","0","22","3.2","0.1","0","22","0","0"
"6","19","1","0","0","21","2.9","0.1","0","21","0","0"
"6","19","2","0","0","21","2.6","0.1","0","21","0","0"
"6","19","3","0","0","21","2.4","0.1","0","21","0","0"
"6","19","4","0","0","21","2.4","0.1","0","21","0","0"
"6","19","5","257","41","22","2.5","0.1","30.596","22.685","23719.897","18781.083"
"6","19","6","289","115","24","2.4","0.1","166.098","27.752","130515.563","121792.554"
"6","19","7","692","109","26","2","0.1","411.997","36.243","346401.609","330028.899"
"6","19","8","773","126","28","1.5","0.1","623.89","45.286","514768.585","492429.963"
"6","19","9","820","137","29","1","0.1","799.617","53.917","635111.14","608508.303"
"6","19","10","519","371","30","0.9","0.1","842.495","56.857","654031.723","626758.455"
"6","19","11","490","418","31","0.9","0.1","889.817","59.344","682157.312","653887.442"
"6","19","12","464","421","31","0.8","0.1","863.618","59.243","662306.395","634739.922"
"6","19","13","435","378","32","0.9","0.1","761.885","56.284","592421.303","567331.137"
"6","19","14","513","290","32","1","0.1","680.004","53.165","538762.367","515573.551"
"6","19","15","708","143","31","1.2","0.1","566.672","47.843","463390.921","442872.815"
"6","19","16","618","118","31","1.3","0.1","355.506","41.262","288505.527","274184.306"
"6","19","17","452","83","30","1.4","0.1","147.016","33.982","102368.819","94643.161"
"6","19","18","129","27","28","1.4","0.1","20.545","28.542","12268.324","7735.285"
"6","19","19","0","0","27","1.4","0.1","0","27","0","0"
"6","19","20","0","0","26","1.2","0.1","0","26","0","0"
"6","19","21","0","0","25","0.9","0.1","0","25","0","0"
"6","19","22","0","0","25","0.6","0.1","0","25","0","0"
"6","19","23","0","0","25","0.2","0.1","0","25","0","0"
"6","20","0","0","0","24","0.3","0.1","0","24","0","0"
"6","20","1","0","0","24","0.6","0.1","0","24","0","0"
"6","20","2","0","0","23","0.9","0.1","0","23","0","0"
"6","20","3","0","0","23","1.1","0.1","0","23","0","0"
"6","20","4","0","0","23","1.2","0.1","0","23","0","0"
"6","20","5","1","39","24","1.4","0.1","35.095","24.984","27102.208","22043.545"
"6","20","6","360","105","25","1.2","0.1","171.995","29.988","131854.217","123083.774"
"6","20","7","332","201","27","1","0.1","334.191","37.414","278217.248","264260.581"
"6","20","8","741","137","29","0.6","0.1","613.263","50.307","496569.243","474875.497"
"6","20","9","758","170","30","0.2","0.1","780.909","60.523","604467.178","578950.179"
"6","20","10","784","182","31","0.4","0.1","902.463","64.124","685582.46","657191.224"
"6","20","11","790","190","32","1.1","0.1","958.679","61.076","734818.936","704683.056"
"6","20","12","727","234","32","1.8","0.1","938.948","56.267","732051.968","702014.132"
"6","20","13","699","232","31","2.2","0.1","860.955","51.532","685002.297","656631.619"
"6","20","14","650","223","30","2.4","0.1","724.28","46.646","589460.968","564475.698"
"6","20","15","404","256","30","2.3","0.1","488.152","41.445","404817.61","386374.989"
"6","20","16","424","176","29","2.2","0.1","331.155","36.894","273670.98","259875.406"
"6","20","17","291","108","28","2","0.1","143.146","31.467","107045.677","99154.3"
"6","20","18","62","26","26","1.9","0.1","21.127","26.501","12901.422","8345.95"
"6","20","19","0","0","26","1.9","0.1","0","26","0","0"
"6","20","20","0","0","26","1.9","0.1","0","26","0","0"
"6","20","21","0","0","25","1.9","0.1","0","25","0","0"
"6","20","22","0","0","25","1.9","0.1","0","25","0","0"
"6","20","23","0","0","25","1.9","0.1","0","25","0","0"
"6","21","0","0","0","25","1.8","0.1","0","25","0","0"
"6","21","1","0","0","25","1.7","0.1","0","25","0","0"
"6","21","2","0","0","25","1.6","0.1","0","25","0","0"
"6","21","3","0","0","25","1.6","0.1","0","25","0","0"
"6","21","4","0","0","25","1.6","0.1","0","25","0","0"
